Experiment,Enrichment,DOMSource,Replicate,Time_hrs,DayOfExperiment,SamplePoint,RQ_RER,Temp_C,O2_perc,O2Rate_ugmin,O2Accum_ug,CO2_perc,CO2Rate_ugmin,CO2Accum_ug,Pressure_mmhg,Status,Restriction_mmHg,Leakage_mLmin,Volume_mL
DOM Crossing Experiment 1,SRFA,SRFA,3,157.38,6,NA,0.011,19.29,20.5709,-2.285,-25480.46,0.0377,-0.026,-427.57,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,157.08,6,NA,0.018,19.3,20.5967,-1.896,-24946.5,0.0373,-0.034,-458.768,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,156.58,6,NA,0.021,19.43,20.5596,-2.568,-16690.29,0.0368,-0.055,-126.457,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,160.55,6,NA,0,19.93,20.6057,-1.919,-25844.51,0.0388,0.001,-427.414,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,160.25,6,NA,0.002,19.78,20.6351,-1.514,-25233.79,0.0384,-0.003,-459.276,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,159.74,6,NA,0.025,19.65,20.5794,-2.369,-17139.83,0.0364,-0.059,-137.717,801.56,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,163.71,6,NA,0.005,19.53,20.6444,-1.369,-26104.2,0.04,0.007,-425.998,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,163.41,6,NA,0.036,19.53,20.678,-0.883,-25401.23,0.0404,0.031,-453.313,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,162.91,6,NA,0.012,19.53,20.5954,-2.178,-17553,0.0373,-0.026,-142.744,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,166.87,6,NA,0.031,19.29,20.6925,-0.884,-26271.87,0.0408,0.027,-420.79,801.57,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,166.57,6,NA,0.006,19.29,20.7237,-0.556,-25506.7,0.0404,-0.003,-453.901,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,166.07,6,NA,0.024,19.37,20.6147,-2.026,-17937.38,0.037,-0.049,-152.125,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,170.03,7,NA,0.04,19.53,20.73,-0.639,-26393.04,0.0415,0.026,-415.908,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,169.73,7,NA,0.062,19.52,20.7581,-0.414,-25585.15,0.0411,0.026,-449.005,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,169.23,7,NA,0.007,19.27,20.6358,-1.782,-18275.44,0.0375,-0.012,-154.369,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,173.19,7,NA,0.167,20.02,20.7682,-0.258,-26441.96,0.0428,0.043,-407.746,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,172.89,7,NA,0.163,20.01,20.7899,-0.14,-25611.65,0.0419,0.023,-444.697,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,172.39,7,NA,0.011,19.86,20.6582,-1.43,-18546.75,0.0384,-0.016,-157.476,801.58,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,176.36,7,NA,0.171,20.02,20.7971,-0.31,-26500.76,0.0436,0.053,-397.67,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,176.05,7,NA,0.065,20.02,20.8145,-0.183,-25646.33,0.0421,0.012,-442.432,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,175.55,7,NA,0.013,20.02,20.6773,-1.434,-18818.8,0.0387,-0.019,-161.056,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,179.52,7,NA,0.238,19.76,20.8228,-0.287,-26555.29,0.0444,0.068,-384.685,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,179.22,7,NA,0.311,19.77,20.8375,-0.159,-25676.59,0.0429,0.05,-433.031,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,178.71,7,NA,0.01,19.78,20.7036,-1.151,-19037.13,0.0393,0.012,-158.783,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,182.68,7,NA,0.298,19.31,20.8426,-0.241,-26601.05,0.0453,0.072,-371.05,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,182.38,7,NA,0.116,19.38,20.8516,-0.28,-25729.71,0.0431,0.033,-426.859,801.57,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,181.88,7,NA,0.003,19.33,20.7263,-1.099,-19245.68,0.0395,-0.004,-159.462,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,185.84,7,NA,0.766,19.5,20.8601,-0.085,-26617.1,0.046,0.065,-358.745,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,185.54,7,NA,5.836,19.49,20.8688,0.006,-25728.52,0.0438,0.037,-419.889,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,185.04,7,NA,0.005,19.36,20.7542,-0.695,-19377.6,0.04,-0.004,-160.146,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,189,7,NA,0.346,19.78,20.8668,-0.262,-26666.89,0.0471,0.091,-341.519,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,188.7,7,NA,0.208,19.78,20.8737,-0.211,-25768.6,0.0444,0.044,-411.549,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,188.2,7,NA,0.006,19.71,20.776,-0.605,-19492.3,0.0406,0.003,-159.496,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,192.17,8,NA,0.764,20.02,20.876,-0.095,-26685,0.0472,0.073,-327.681,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,191.87,7,NA,0.804,20.02,20.8815,-0.059,-25779.8,0.0445,0.047,-402.547,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,191.36,7,NA,0.067,20.02,20.7976,-0.411,-19570.36,0.0414,0.027,-154.298,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,195.33,8,NA,0.633,19.77,20.8803,-0.165,-26716.31,0.0482,0.104,-307.865,801.61,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,195.03,8,NA,0.475,19.78,20.8852,-0.102,-25799.19,0.0449,0.049,-393.336,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,194.53,8,NA,0.174,19.89,20.8173,-0.227,-19613.45,0.0423,0.04,-146.783,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,198.49,8,NA,0.507,19.24,20.8845,-0.187,-26751.73,0.0489,0.095,-289.9,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,198.19,8,NA,0.475,19.28,20.8891,-0.127,-25823.33,0.0454,0.06,-381.866,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,197.69,8,NA,0.208,19.3,20.8381,-0.087,-19630.01,0.0425,0.018,-143.346,801.58,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,201.66,8,NA,0.795,19.53,20.8848,-0.123,-26775.1,0.0495,0.098,-271.32,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,201.35,8,NA,0.466,19.52,20.8885,-0.102,-25842.6,0.0457,0.047,-372.888,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,200.85,8,NA,0.199,19.38,20.8483,-0.158,-19659.9,0.0431,0.031,-137.406,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,204.82,8,NA,0.537,19.78,20.8848,-0.156,-26804.63,0.0498,0.084,-255.453,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,204.52,8,NA,1.33,19.77,20.889,-0.051,-25852.36,0.0466,0.068,-359.903,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,204.02,8,NA,0.37,19.77,20.8561,-0.073,-19673.72,0.0437,0.027,-132.297,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,207.98,8,NA,1.02,19.82,20.8841,-0.098,-26823.29,0.0507,0.1,-236.415,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,207.68,8,NA,0.224,19.84,20.8864,-0.122,-25875.56,0.0463,0.027,-354.716,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,207.18,8,NA,0.349,19.97,20.8616,-0.103,-19693.26,0.0445,0.036,-125.473,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,211.14,8,NA,0.522,20.26,20.8729,-0.204,-26861.95,0.051,0.106,-216.243,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,210.84,8,NA,1.046,20.24,20.8795,-0.059,-25886.86,0.0468,0.062,-342.902,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,210.34,8,NA,0.377,20.09,20.8593,-0.086,-19709.66,0.0447,0.033,-119.284,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,214.31,8,NA,0.689,20.81,20.8665,-0.108,-26882.4,0.0501,0.074,-202.16,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,214.01,8,NA,0.422,20.75,20.8715,-0.072,-25900.43,0.046,0.03,-337.176,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,213.5,8,NA,5.244,20.65,20.8566,-0.008,-19711.24,0.0449,0.044,-110.967,801.58,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,217.47,9,NA,2.394,21.44,20.8681,-0.032,-26888.41,0.0497,0.076,-187.76,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,217.17,9,NA,1.978,21.29,20.872,0.032,-25894.39,0.0464,0.063,-325.227,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,216.67,9,NA,1.094,21.24,20.8561,-0.047,-19720.13,0.0452,0.051,-101.245,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,220.63,9,NA,0.96,21.48,20.8691,-0.088,-26905.17,0.0499,0.085,-171.673,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,220.33,9,NA,0.647,21.48,20.8724,-0.063,-25906.26,0.0465,0.04,-317.553,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,219.83,9,NA,2.76,21.48,20.8607,0.006,-19718.91,0.0449,0.018,-97.864,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,223.8,9,NA,0.549,21.48,20.8728,-0.105,-26925.15,0.0493,0.058,-160.699,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,223.5,9,NA,0.431,21.48,20.8728,-0.133,-25931.57,0.0467,0.057,-306.641,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,222.99,9,NA,0.234,21.48,20.8614,-0.135,-19744.57,0.0449,0.032,-91.853,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,226.96,9,NA,0.552,21.24,20.8749,-0.132,-26950.19,0.0486,0.073,-146.877,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,226.66,9,NA,1.485,21.24,20.8762,-0.051,-25941.28,0.0469,0.076,-292.239,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,226.16,9,NA,1.458,21.28,20.867,-0.024,-19749.11,0.0447,0.035,-85.234,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,230.12,9,NA,4.249,21,20.8783,0.011,-26948.12,0.048,0.046,-138.096,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,229.82,9,NA,0.579,21,20.8749,-0.103,-25960.74,0.047,0.059,-280.967,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,229.32,9,NA,1.673,21,20.8688,-0.034,-19755.53,0.0453,0.057,-74.484,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,233.28,9,NA,0.517,21.24,20.8735,-0.156,-26977.76,0.0482,0.081,-122.767,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,232.98,9,NA,1.419,21.23,20.8741,-0.03,-25966.52,0.0467,0.043,-272.763,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,232.48,9,NA,0.425,21.2,20.8658,-0.082,-19771.1,0.0452,0.035,-67.874,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,236.45,9,NA,0.694,21.97,20.8687,-0.043,-26986.02,0.0478,0.03,-117.037,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,236.15,9,NA,3.39,21.97,20.8696,-0.02,-25970.39,0.0477,0.069,-259.627,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,235.64,9,NA,1.472,21.73,20.8626,-0.023,-19775.5,0.0457,0.034,-61.39,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,239.61,9,NA,1.241,21.98,20.8701,-0.046,-26994.83,0.0481,0.058,-106.093,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,239.31,9,NA,0.531,22.01,20.867,-0.121,-25993.29,0.0484,0.064,-247.456,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,238.81,9,NA,5.509,22.17,20.8619,0.004,-19774.68,0.0459,0.024,-56.842,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,242.77,10,NA,0.189,21.92,20.8669,-0.298,-27051.31,0.0478,0.056,-95.438,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,242.47,10,NA,0.145,21.98,20.8625,-0.345,-26058.8,0.0481,0.05,-237.961,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,241.97,10,NA,0.197,21.97,20.861,-0.195,-19811.71,0.0463,0.038,-49.56,801.57,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,245.93,10,NA,7.224,21.01,20.8728,-0.005,-27052.33,0.0471,0.039,-88.054,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,245.63,10,NA,0.889,21,20.8713,0.072,-26045.17,0.0481,0.064,-225.844,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,245.13,10,NA,0.426,21.24,20.8645,-0.084,-19827.66,0.0459,0.036,-42.766,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,249.09,10,NA,0.576,20.72,20.8743,-0.085,-27068.46,0.0472,0.049,-78.773,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,248.79,10,NA,0.581,20.75,20.8724,-0.089,-26062.06,0.0478,0.052,-216.024,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,248.29,10,NA,0.171,20.62,20.8643,-0.117,-19849.78,0.0455,0.02,-38.975,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,252.26,10,NA,0.282,20.51,20.8714,-0.129,-27092.9,0.0464,0.036,-71.89,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,251.95,10,NA,0.46,20.51,20.8683,-0.175,-26095.29,0.0483,0.081,-200.749,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,251.45,10,NA,4.067,20.51,20.8667,-0.012,-19851.98,0.0459,0.047,-30.04,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,255.42,10,NA,5.578,20.44,20.8727,-0.008,-27094.38,0.0472,0.043,-63.643,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,255.12,10,NA,3.068,20.39,20.8703,0.022,-26091.08,0.0492,0.068,-187.812,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,254.62,10,NA,50.334,20.45,20.8667,0.001,-19851.79,0.0467,0.05,-20.493,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,258.58,10,NA,0.361,20.75,20.8686,-0.077,-27108.91,0.0463,0.028,-58.4,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,258.28,10,NA,0.328,20.74,20.8659,-0.118,-26113.5,0.0484,0.039,-180.45,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,257.78,10,NA,0.045,20.53,20.8633,-0.084,-19867.75,0.0456,-0.004,-21.209,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,261.74,10,NA,0.316,21.22,20.8671,-0.094,-27126.84,0.0459,0.03,-52.737,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,261.44,10,NA,0.287,21.24,20.8614,-0.152,-26142.37,0.0478,0.044,-172.166,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,260.94,10,NA,0.564,21.22,20.8595,-0.051,-19877.48,0.0452,0.029,-15.725,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,264.9,11,NA,30.521,20.59,20.8736,-0.001,-27127.11,0.0458,0.044,-44.427,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,264.6,11,NA,1.68,20.7,20.8696,0.039,-26135.04,0.0478,0.065,-159.846,801.57,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,264.1,11,NA,4.182,20.75,20.8661,0.009,-19875.82,0.0455,0.037,-8.793,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,268.07,11,NA,0.545,20.4,20.8746,-0.077,-27141.79,0.0458,0.042,-36.419,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,267.77,11,NA,0.555,20.5,20.8697,-0.125,-26158.66,0.048,0.069,-146.728,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,267.26,11,NA,0.374,20.51,20.867,-0.093,-19893.51,0.0454,0.035,-2.181,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,271.23,11,NA,1.01,20.05,20.8753,-0.047,-27150.78,0.046,0.048,-27.347,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,270.93,11,NA,0.644,20.26,20.8695,-0.092,-26176.05,0.048,0.059,-135.528,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,270.43,11,NA,0.413,20.26,20.8676,-0.028,-19898.84,0.0451,0.012,0.02,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,274.39,11,NA,0.294,19.92,20.8737,-0.104,-27170.51,0.0465,0.031,-21.549,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,274.09,11,NA,0.783,19.99,20.8705,-0.063,-26188.03,0.0484,0.049,-126.156,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,273.59,11,NA,2.695,20.01,20.8687,-0.014,-19901.42,0.0459,0.037,6.962,801.58,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,277.55,11,NA,0.067,19.76,20.8738,-0.095,-27188.58,0.0462,0.006,-20.342,801.57,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,277.25,11,NA,0.111,19.75,20.8687,-0.155,-26217.46,0.048,0.017,-122.897,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,276.75,11,NA,0.201,19.77,20.8668,-0.121,-19924.46,0.0463,0.024,11.586,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,280.71,11,NA,2.44,19.78,20.8745,0.012,-27186.26,0.0466,0.03,-14.687,801.61,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,280.41,11,NA,14.015,19.73,20.8697,0.003,-26216.81,0.0485,0.048,-113.809,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,279.91,11,NA,1.677,19.77,20.8685,0.014,-19921.75,0.0466,0.024,16.135,801.57,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,283.88,11,NA,0.237,20.02,20.8701,-0.139,-27212.6,0.0465,0.033,-8.448,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,283.58,11,NA,0.399,20.02,20.8671,-0.083,-26232.51,0.0479,0.033,-107.537,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,283.07,11,NA,0.368,20.02,20.8643,-0.083,-19937.41,0.0465,0.03,21.905,801.58,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,287.04,11,NA,24.826,19.77,20.8744,-0.001,-27212.83,0.0463,0.03,-2.698,801.57,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,286.74,11,NA,8.773,19.78,20.8714,-0.005,-26233.4,0.0476,0.041,-99.688,801.57,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,286.24,11,NA,1.165,19.93,20.8675,0.01,-19935.5,0.0459,0.012,24.13,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,290.2,12,NA,5.865,19.53,20.8792,0.005,-27211.82,0.0458,0.031,3.236,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,289.9,12,NA,0.738,19.53,20.8738,-0.059,-26244.51,0.0473,0.043,-91.49,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,289.4,12,NA,1.079,19.53,20.8732,0.044,-19927.21,0.0463,0.047,33.077,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,293.36,12,NA,8.381,19.77,20.8793,-0.002,-27212.29,0.045,0.021,7.147,801.6,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,293.06,12,NA,3.424,19.75,20.8753,0.011,-26242.35,0.0467,0.039,-84.087,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,292.56,12,NA,0.049,19.78,20.8699,-0.115,-19949.04,0.0452,0.006,34.152,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,296.52,12,NA,0.203,20.28,20.8725,-0.161,-27242.77,0.045,0.033,13.32,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,296.22,12,NA,0.457,20.26,20.8709,-0.087,-26258.79,0.0466,0.04,-76.571,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,295.72,12,NA,1.416,20.22,20.8677,-0.027,-19954.21,0.0453,0.039,41.472,801.61,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,299.69,12,NA,0.687,20.51,20.8729,-0.03,-27248.43,0.0447,0.02,17.209,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,299.38,12,NA,2.639,20.51,20.8724,0.015,-26255.98,0.0466,0.039,-69.155,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,298.88,12,NA,0.293,20.51,20.872,0.11,-19933.27,0.0455,0.032,47.611,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,302.85,12,NA,0.146,20.64,20.8739,-0.167,-27280.07,0.0446,0.024,21.839,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,302.55,12,NA,0.163,20.75,20.8717,-0.166,-26287.57,0.0462,0.027,-64.015,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,302.04,12,NA,0.118,20.75,20.869,-0.168,-19965.07,0.0452,0.02,51.36,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,306.01,12,NA,0.282,20.02,20.8836,0.129,-27255.59,0.0447,0.036,28.749,801.61,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,305.71,12,NA,0.744,20.02,20.8743,-0.086,-26303.82,0.0467,0.064,-51.93,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,305.21,12,NA,0.447,20.02,20.8733,-0.067,-19977.81,0.0454,0.03,57.051,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,309.17,12,NA,1.099,19.82,20.8814,-0.037,-27262.56,0.0451,0.04,36.412,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,308.87,12,NA,0.179,19.81,20.8778,0.076,-26289.38,0.0458,0.014,-49.349,801.61,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,308.37,12,NA,0.451,19.78,20.8755,0.048,-19968.62,0.0451,0.022,61.196,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,312.33,13,final,0.425,19.8,20.8806,-0.036,-27269.45,0.0446,0.015,39.335,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,312.03,13,final,0.869,19.84,20.8764,-0.061,-26300.95,0.0462,0.053,-39.291,801.6,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,311.53,12,NA,0.939,19.78,20.874,-0.051,-19978.32,0.0457,0.048,70.311,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,315.5,13,final,1.809,19.78,20.8811,-0.02,-27273.3,0.0455,0.037,46.308,801.57,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,315.19,13,final,0.631,19.78,20.8773,-0.026,-26305.89,0.0461,0.016,-36.173,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,314.69,13,final,0.109,19.78,20.8751,-0.024,-19982.84,0.0452,0.003,70.805,801.6,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,318.66,13,final,0.107,19.55,20.8806,-0.128,-27297.51,0.0454,0.014,48.896,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,318.36,13,final,0.231,19.6,20.8758,-0.16,-26336.26,0.0464,0.037,-29.156,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,317.86,13,final,0.136,19.69,20.8748,-0.098,-20001.49,0.0452,0.013,73.34,801.59,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,321.82,13,final,0.259,19.81,20.884,0.072,-27283.91,0.0458,0.019,52.42,801.58,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,321.52,13,final,0.07,19.78,20.8817,0.118,-26313.92,0.0462,0.008,-27.596,801.59,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,321.02,13,final,0.228,19.77,20.8803,0.065,-19989.16,0.0457,0.015,76.156,801.58,NA,0,0,248
DOM Crossing Experiment 1,SRFA,SRFA,3,324.98,13,final,2.881,20.09,20.8847,0.004,-27283.1,0.0467,0.012,54.748,801.59,NA,0,0,251
DOM Crossing Experiment 1,SRFA,SRFA,2,324.68,13,final,1.231,20.1,20.8825,0.022,-26309.8,0.0474,0.027,-22.531,801.58,NA,0,0,265
DOM Crossing Experiment 1,SRFA,SRFA,1,324.18,13,final,0.43,20.06,20.8777,-0.05,-19998.64,0.0468,0.022,80.24,801.59,NA,0,0,248
